start,end,duration,amplitude_deg,distance_3d,dir_x,dir_y,dir_z,velocity_deg_s
218949.5488,219563.2679,613.7191000000166,5.564815380529751,0.09708731933317,-0.0792657761346726,-0.05500539143880229,-0.010830107189360061,9.067365478000603
219650.3943,219698.6534,48.25909999999567,1.6783070646659235,0.02928991270783668,0.006273396809895804,-0.028240458170572802,-0.004584757486978952,34.7770071274863
219768.9836,221558.5032,1789.5195999999996,2.16427781560779,0.037772239746939114,-0.03580423990885451,0.011982218424478802,-0.001106770833333437,1.2094183352938914
221627.9916,221747.8871,119.89549999998417,3.796229296673132,0.06624996327846817,0.0659434000651045,-0.004114786783854102,0.004857381184895426,31.662817175570673
221862.4363,222356.9366,494.50029999998515,4.751394512141497,0.08288722962518162,-0.0768249511718751,0.031011962890624994,-0.0025451660156246003,9.608476500705136
222538.3525,224436.9266,1898.574099999998,18.650509869896293,0.32402730210299013,0.08879165649414081,0.3115993499755866,0.00394706726074201,9.823430052003928
224533.2948,224561.5028,28.207999999984168,2.084826122489645,0.03638675867565184,0.036025238037109296,-0.004876327514648587,0.0015491485595704457,73.90903724088257
224624.6013,224666.0016,41.400299999979325,2.694482848906493,0.04702244200082909,-0.0458770751953125,-0.010308837890625089,0.0003631591796875444,65.08365516452389
224739.5514,224916.5379,176.98649999999907,6.899305607328923,0.12033852933014282,0.1099685668945312,0.0479934692382816,-0.00921427408854203,38.98210093611072
224984.2164,225163.4083,179.19190000000526,18.48026398089031,0.32126885886941453,0.3119277954101568,0.018430074055989287,-0.07466634114583293,103.13113472701482
225245.6929,225272.6385,26.94560000000638,0.7271408817406164,0.012845542290613205,-0.007171630859375,-0.010187784830729296,0.003128051757812611,26.98551458273129
225333.7937,226227.4126,893.6189000000013,33.69535525875429,0.5793546706440361,-0.2510894775390628,-0.5207316080729167,0.03800659179687471,37.70662780157653
226308.9666,226726.2512,417.2845999999845,15.849430525762289,0.2757502467882539,-0.0763031005859377,0.2594375610351564,0.053927612304687456,37.98230398572791
226814.1171,226864.6277,50.51060000000871,2.553056666706,0.0445533881167372,0.031646728515625,-0.031146458217075894,-0.003658839634486988,50.544968119673094
227069.0836,227404.0813,334.99769999997807,7.391494422592568,0.12890820843829817,-0.1068649291992187,0.071930658249628,0.004815964471726386,22.064313941836172
