start,end,max_mahal_sq
971048.9989,971064.3226,24.92522241590311
971674.6857,971674.6857,25.44060895075333
972379.5041,972379.5041,19.38222093897181
972713.1462,972713.1462,26.574245647575182
972763.9753,972844.1037,260.61375618625044
972896.1371,972896.1371,73.55157650963255
972953.902,972953.902,84.39806104295764
972978.3171,972978.3171,75.08255083930197
973015.341,973015.341,20.859493061367818
973039.6034,973052.2993,49.08580542349264
973088.6686,973107.319,46.436452530679134
973159.2894,973170.5485,78.01536736464759
973341.6946,973354.2587,75.38810019417525
973830.1009,973852.3596,135.61887205332042
973961.2982,973992.8265,26.97250462219354
974384.4352,974384.4352,22.747622854470155
974414.1494,974430.7992,44.326996870587855
975000.5998,975030.2811,47.77003749801898
975401.4818,975415.6567,88.64079640051862
975687.7039,975687.7039,24.064352416590925
975907.1338,975907.1338,18.898056243961843
977386.2292,977406.8961,357.4330939580223
977775.807,977794.6126,122.21991065052705
977854.7349,977854.7349,20.844658098866166
979126.9458,979126.9458,30.488821753337223
980217.9508,980217.9508,33.02923678333865
981862.1004,981862.1004,28.208173895458906
982009.6594,982021.0342,46.960862392511714
985319.8063,985584.8135,145.17397168994125
985638.4532,985647.6402,56.69358787059492
985701.3825,985723.213,62.82464101027308
985817.4078,985826.9487,190.65030313813543
985958.4719,985958.4719,20.39888618029074
986090.5022,986113.4252,57.55593950598191
987934.0594,987934.0594,25.533068966778263
988207.211,988207.211,32.35090100774024
988239.4392,988239.4392,23.610284485028362
989534.7631,989550.9545,256.9482578804284
989588.3703,989588.3703,26.725760474815925
989636.3911,989636.3911,30.09145848682233
989870.3845,989870.3845,36.2962617052197
990097.4168,990112.7887,41.17599790443376
990276.4604,990276.4604,27.17647871502026
990594.717,990612.6717,71.3195467876912
991007.1527,991007.1527,44.11611884353935
991557.2395,991593.4487,38.53805361507721
992005.6055,992019.0052,34.31957093665164
992675.8351,992709.1033,28.323037241426757
995666.9235,995682.9046,28.743835932117783
995897.957,995897.957,28.360715531703498
996980.7913,996994.4067,80.85256307290325
997922.9196,997922.9196,53.94129660397354
998165.7108,998165.7108,69.24667843342864
998478.2385,998500.0781,23.395402052635895
999840.5353,999861.1749,47.11625347339426
1000229.2047,1000229.2047,20.73035918181363
1000917.6244,1000917.6244,73.22510507914359
1001334.0241,1001334.0241,24.443188153930834
1001729.187,1001746.6963,48.21727513740965
1002185.702,1002205.5863,282.68970603737137
1004557.059,1004557.059,21.099083621619812
1004971.3351,1005007.2006,82.74300165364637
1005862.2386,1005874.1359,45.93111429113694
1005915.7391,1005915.7391,47.474345920573235
1006279.3467,1006279.3467,34.47438401254157
1008355.3811,1008378.7931,304.582310418967
1008546.4207,1008546.4207,32.53479875908972
1008833.9542,1008833.9542,67.71362821996247
1009000.8051,1009028.2375,77.92203549931313
1009948.6875,1010034.8828,72.76382168893524
1012154.4542,1012154.4542,52.21683677238387
1012493.3504,1012510.0803,70.35543033189091
1014177.2658,1014177.2658,53.36678604921651
1014292.0415,1014335.7053,95.7781872047847
1014594.8442,1014594.8442,23.829868622905284
1015054.1651,1015054.1651,21.55488707920238
1016808.0237,1016824.6151,103.71640782096887
1017233.695,1017262.5446,95.2962431595798
1017850.6381,1017850.6381,26.28159374888681
1018434.95,1018448.6677,66.905028093874
1018641.9047,1018751.9985,322.2219867251958
1018799.0452,1018799.0452,19.706549775438553
1020801.1759,1020810.211,226.9423797449365
1020844.0018,1020844.0018,86.38483964832704
1021434.7197,1021456.1083,119.79645413450525
1023128.6854,1023128.6854,22.79914092842663
1023693.4998,1023693.4998,21.476337933758522
1023875.8559,1023875.8559,27.347851628681894
1023935.7539,1023951.128,35.8856749645896
1024140.9152,1024140.9152,37.871132952537366
1025563.8713,1025575.124,71.89582089250851
1025704.9712,1025717.1437,170.05469457334837
1027231.9304,1027231.9304,36.531486058171716
1028230.5112,1028230.5112,89.62210404764716
1028392.3069,1028406.5614,243.4512479596361
1028676.2882,1028676.2882,20.90450995018187
1028992.091,1029015.8206,29.353895896003994
1029429.3965,1029448.0968,87.35175510194006
1029524.628,1029524.628,31.94572794490797
1029758.9954,1029758.9954,25.730764779880563
1030092.939,1030092.939,44.06193242461904
1030405.7938,1030405.7938,72.1089777090766
1030557.1191,1030557.1191,25.278513113012558
1030816.6559,1030816.6559,66.50299431493292
1031096.0414,1031096.0414,56.29270557091663
1031332.2495,1031380.5807,74.86093001865673
1032362.6085,1032362.6085,19.524063992190978
1032839.132,1032850.4616,22.119229148902996
1033181.0789,1033213.0596,19.74925818300907
1033289.53,1033289.53,21.829541289995202
1034794.5053,1034794.5053,56.366146478775065
1035102.5187,1035102.5187,29.12022530685937
1035860.4125,1035860.4125,22.229673977424277
1035903.0661,1035903.0661,61.7520494338055
1036316.7876,1036316.7876,19.139586543747242
1036934.787,1036965.0699,48.7732556965738
1037333.1468,1037333.1468,22.22649460279405
1037870.7257,1037870.7257,25.16431825945602
1040705.8004,1040705.8004,23.435643265130736
1040809.9273,1040809.9273,22.836324784024054
1040960.942,1040960.942,38.62444267791814
1041302.5128,1041302.5128,26.612066924464717
1041446.0347,1041446.0347,21.430286942849314
1041543.3197,1041560.8959,71.48079979567895
1041802.1002,1041827.3241,63.63422001939274
1041941.6525,1041941.6525,43.23349630536729
1042310.2969,1042324.636,61.063987080680555
1043497.5875,1043497.5875,33.320139668865444
1043838.3424,1043851.5169,26.458536597506225
1044801.5733,1044801.5733,46.17425281453362
1045210.7906,1045210.7906,21.238361300761674
1045503.2111,1045503.2111,20.551385866477375
1045904.1968,1045916.4537,55.21904655993379
1046772.4481,1046772.4481,45.19909794281103
1047127.9853,1047127.9853,43.75398869200317
1047428.4868,1047428.4868,47.34037785367381
1048365.2131,1048365.2131,30.08275879265144
1048479.1257,1048495.4919,58.60925803485288
1049266.1131,1049278.3184,98.99921977963984
1049629.9555,1049629.9555,70.8121663571834
1049753.6502,1049753.6502,25.199764465391976
1050272.4897,1050272.4897,27.25359736478033
1050374.1259,1050374.1259,31.740054015223635
1051001.5924,1051001.5924,36.52914155877719
1051217.3415,1051239.3502,147.06944566191217
1051806.1764,1051806.1764,21.41644577292061
1052148.4297,1052148.4297,21.858540404154816
1052445.6209,1052445.6209,86.80396238962655
1052673.939,1052707.825,82.35691808128038
1052808.4185,1052808.4185,19.332999652705492
1053031.48,1053031.48,30.012598913037568
1053370.7702,1053383.4558,96.23373020987627
1053867.551,1053867.551,19.19880555869487
1054527.2829,1054527.2829,32.769035517679626
1055151.2167,1055151.2167,49.616031359311265
1057260.0708,1057271.1535,24.205139079441086
1058990.4805,1058990.4805,24.408628655574223
1059370.7696,1059370.7696,46.38477935411569
1059790.4752,1059790.4752,38.98163525015898
1060136.3738,1060149.3819,64.3947661514582
1060203.4393,1060203.4393,26.63424763462384
1060484.0039,1060484.0039,19.404781458172135
1060760.3068,1060784.7858,56.75641280775078
1060952.4855,1060952.4855,26.250199239726506
1061277.92,1061291.8396,224.89870218527747
1061615.8014,1061615.8014,52.161371926508835
1062023.1134,1062023.1134,23.719594374501558
1062284.117,1062340.2266,47.61089040168852
1062416.9739,1062416.9739,24.16350320874383
1062887.7606,1062887.7606,19.623462844193778
1063177.9749,1063177.9749,19.626967906896493
1063305.7266,1063305.7266,19.060275413791274
1064047.2716,1064069.1795,59.155224198993686
1065890.8435,1065890.8435,18.479595805270595
1065935.9407,1065949.2053,131.32774727798818
1066322.9047,1066338.9982,57.417202380507575
1066579.3725,1066590.7849,70.33368777246493
1066654.0512,1066654.0512,34.3251181576609
1067031.4122,1067031.4122,33.895865404147195
1067114.8274,1067114.8274,38.71581914380462
1069022.7416,1069022.7416,23.077602038283956
1070013.701,1070013.701,121.22304580025201
1071757.4371,1071757.4371,84.05037440176419
1072244.9678,1072244.9678,45.475708824424856
1073274.2208,1073274.2208,19.781636568473285
1073740.3249,1073740.3249,20.392308865486772
1073887.8981,1073946.2924,129.03061551145095
1075179.6922,1075179.6922,50.54256363220633
1076007.5207,1076007.5207,33.70708441214079
1076401.3018,1076401.3018,65.33951051774004
